Label,text
1,Kasih tau temen-temen lo kumpul di B0SSWD⚡ tempatnya
0,bg coba taro per di mobil loncat
1,ghacoorr nya kelewatan sumpah-ga ru da ho ki
0,gmn sih sih viewer nih pertama  maunya  disuruh pake akun second biar dia gatau itu siapa malah suruh ganti lagi akun utama biar liat dia reaksi dia hadehh viewrs gmn nih😂😂
1,"Kadang diem bukan galau, lagi buka P U L A U W I N."
1,Emang gak pernah bikin kecewa di 🥇𝙐𝙇𝙏𝙄𝙈𝘼𝙎𝙇𝙊𝙏🥇😋 langsung cair 13jt
0,Gokil klo om ded 24jam marapthon
1,"Editingnya memukau, bikin betah berlama-lama ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 🎬✨"
1,"Makin lama gue liat 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, makin penasaran sumpah."
1,05:22 Selalu dinanti nih kontennya! 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵
1,Ini baru YouTuber idola! 𝐓𝐈𝐌𝐎𝟒𝐃
0,bang face cam nya di liatin terus aja bang kayak r7 dia enak diliat nya plis up bang
1,Siap nyimak min..lanjut terus beritanya !!💙P R O B E T  8 5 5💙
1,0:02 keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah
0,petcah sih ini ngundang mereka keren banget om ded hahah suka banget! makin ga sabar plissss nunggu season 3
0,bakal lebih cocok kalau diundang dengan konsep podhub bareng Vidi
1,modal mini langsung jepe mantap
0,Lakuin yg ini dong kan udah maraphton @yb
0,Maling mobil lagi tapi setiap maling berubah wujud
1,Apalagi ini 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖
1,🥰Ga r uda hoki..Berbagi Frebet brow!! gass
0,12 menit yg lalu 🗿
1,Animasi-nya lucu banget! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 nambah nilai plus di videonya!
0,Sukses buat om dedi dan bang arap and the gank
0,Bakall Petcahh Sihhh🔥🔥🔥
0,"BAGAI SAYUR KURANG AIR, PEPATAH YANG PAS UNTUK KETIDAKHADIRAN SEORANG king aloy"
1,"semangat bosqu , terbaik 𝗦𝗚𝗜𝟴𝟴"
0,Rampok pake itu to
1,buset 𝑨𝑳𝑬𝑿𝑰𝑺17 keluarin promo bagus banget .
1,"1 gua alexis17 , nggk pelit pemain"
1,"Tiap scroll feed explore, selalu ada 𝓟𝓾𝓵𝓪𝓾𝔀𝓲𝓷 muncul."
0,"Bang rap aku lahiran januari dah, kenapa ga januari aja sih mulainya.Mayan kan jadi teman begadang"
1,-GA RU DA HO KI.Pernah ngasih gua jepe 8jt😁
0,Ziana Zain
1,"gue udah coba main jam-jam , alexis17 , emang gacor jam 1 pagi"
0,"crypto timoti....ancur,...marabton..season 3 jalan..."
1,sekali login ga mau lepas 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 doang titik 🤭
0,"Gimana guys seruan akun kecil apa akun asli?


JOKI MLBB CEPAT & MURAH : https://www.instagram.com/jejejoki.id

Order via WA Admin : https://linktr.ee/jejejoki.id"
0,hadir bg jun
1,Yuk ajak main bareng ke B0SSWD⚡ nih
0,"BELAH DUNIAAAA , GAS MARAPTON S3"
1,"Sumpah, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 luar biasa! Visualnya kece, ceritanya menyentuh, dan hadiahnya bikin jantungan. Pengalaman gaming yang top! 🚀"
0,"Bebek Unyu Bojong Nangka Tangerang 
Enakkk"
0,1:05:25  Kena Lagi Yuka Aoakaoakak 😂😂😂
1,"Wah, sungguh inspiratif! 🔥𝐀𝐋𝐄𝐗𝐈𝐒 𝟏𝟕🔥, isi videonya penuh wawasan dan disajikan dengan menarik. Pasti ditonton sampai habis!"
0,"Bakalan seru bgt kaya marapthon s3.
1:01:12 bener bgt kata om ded, rugi bgt sponsor besar ga mau join sama marapthon s3 bakalan sebesar apa??
1:09:15 wkwkwkwkw"
1,"seru banget main 𝐷e𝐖𝘈𝘋𝑂𝙍𝐴 , hiburannya seru , menangnya gacir !"
1,Keren banget! Gak bisa move on dari serunya 🔥⚡ALEXIS17⚡?🔥
1,🎯 Pulau777 selalu bikin nagih 🔥
1,"Sampe warung pecel deket rumah pasang spanduk ＰＵＬＡＵＷＩＮ, lo bayangin!"
0,""" INI APA INI... SALAHH CANGKULL"""
1,𝐆𝐔𝐀 𝐇𝐀𝐁𝐈𝐒 𝐖𝐃 10𝐉𝐓 𝐃𝐈 𝐆𝐎𝐏𝐄𝐊𝐓𝐎𝐓𝐎🔥🔥🔥🔥
1,"One shot, one kill ⓅⓊⓁⒶⓊ⑦⑦⑦"
0,"Pake akun lain yang bukan akun lu, tp yg rank imo, biar lobby imo agak hard bang"
0,dari dulu emang jago lu bang rispeck 🔥🔥
1,Netizen Indonesia jujur dikit dong… disini yang belum kenalＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..masih ada? 😭🔥”
1,Sticker di laptop mahasiswa zaman now pasti ada ❝PULAUWIN❞.
1,【ÇÄRÌ ÐÌ GÖÖGLÈ：】:  【LAZADATOTO 】🔥🔥 bikin gue selalu stay positif karena gacornya
0,"Yb : ""Tidak ada halangan"",
 akhirnya maut yang memisahkan 😢😢😢😢"
1,notif langsung nonton habis jepe 𝐒𝐆𝐈𝟖𝟖
1,"Subhanallah, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bikin pengalaman main jadi beda! Ceritanya inspiratif, visualnya keren abis! 🙌"
1,Kemenangan ini semakin istimewa karena adanya dukungan dari ✅ 𝗕𝗔𝗥𝗗𝗜𝟰𝗗 ✅
0,Bang tadi aku mau pesen apeking ko harga ya tujuh puluh😢
0,lanjut bang
0,Gk seru gk lama
0,Radit tantang ke club dah
1,"Pas buka Instagram explore, muncul reels tentang 🄿🅄🄻🄰🅄🅆🄸🄽."
0,Bang junnnnn
0,Seru akun kecil.
1,Penyusunan materinya terstruktur 📦💕𝐌𝐎𝐍𝐀𝟒𝐃🟣📦 mudah dipahami 💯
0,Maaf Sedikit saran saja Reza arap dan kawan 2 nya KLO konten di marapton Jangan perlihatkan minum alkohol sama ngomong jorok/kotor soalnya anak 2 kecil pada liat dan memperhatikan yang ada di sosmed
0,Bang bikin acara bagi² takjil tapi makanan nya yg beracun pasti seruu!!
1,Semua orang bilang “percaya sama proses P͟U͟L͟A͟U͟W͟I͟N” — proses apanya sih 😭
1,"Main di ⭐ 𝐁𝐀𝐑𝐃𝐈𝟒𝐃 ⭐ tuh kayak ngobrol sama temen deket — enak, gak ribet, dan selalu ada hasil!"
1,"bagus garasinya 10:12 ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─ emang juara, rezeki gak ada abisnya!"
1,"Makswin lagi hari ini, mntp sih situsnya"
1,"Mantappp,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️sungguh menggugah selera makan!💯"
1,0:02 Wah keren probet855 terbaik menang mudah
0,"KLO pendapat gw sih Akun kecil aj jee, biar kata GK tau kalo itu elu main Ama strimer,  yah walau minusnya yg lu sebutin itu bisa GK dikasih jungler, seru aj gitu liatnya.😂 Dri pada pake akun utama yg mana dh bnyk yg tau 😂"
0,ya kalau yg di cari reaksi nya mending pakai akun utama aja lah bang
1,heran komenan alexis17 dah
0,Kasih paham bg ajak cran sja sklian pake akun utma
0,"PROUD OF YOU KING JOT🤩🥰

SEMOGA next PODHUB ya om DEDDY🤩🥰"
1,"mantap , , gokil sih 𝘼𝙇𝙀𝙓𝙄𝙎17 !"
1,Emang gak ada yang se-seru ALEXIS⭐17⭐ sih.
0,Si kikir anj
0,Seru an akun asli trus gtu nickname nya aj bang
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O gua maen santai, saldo lngsung naik gede"
0,Yanto coba ajak keluarga garkot main to
1,"maen santai , jepe"
0,Akun asli aja je biar hardgame jadi seru ditonton
1,Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener ngubah nasib.
1,Bawa pulang senyum dari M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳
1,wede skete​r​ kali coy
0,Rekrut yms itu to teriakan takut nya candu😂
1,𝘼𝙇𝙀𝙓𝙄𝙎17 udah terbaik ! .
0,Prank kak niken bang
0,Kok savagenya dihitung dari 11 ya? Apakah bug?
0,1 feb - takbiran 2026 fix
0,"37.27 
Ya elah Wkwkwkw😂😂"
0,Akhirnya bisa nonton mereka yg tim ini lg 4 orang huwaaa sekangen itu sama yg dulu 😊😊😊
0,Yang tengah sunyi amat ngomong nya kya org dongo
1,"aktivitas , ｐｕｌａｕｗｉｎ pelarian asik ."
1,"Sekilas keliatan biasa, tapi 𝘗𝘜𝘓𝘈𝘜𝘞𝘐𝘕 tuh beda."
0,Yahh telat
0,Mereka live y di YouTube apa di tiktok sih.maaf q nanya.
0,Yuka ways selalu ada aja lucunya
0,Wkwkwk 😂😂😂😂
1,Saya depo barusan 3x dan wdnya sudah 7 kali di mandalika77
0,"Eeeehhh
Berapa lapis dong
Kok gitu si lo dit


Polos bener y bapak bapak satu ini😂"
0,Aloy emg aku kamu gini ya ngomongnya😂
1,Modal kecil lgsng jepek di Gates
0,Apalah bg baban padahal subscribe sejati
1,✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦Pengalaman bermain yang fantastis
0,izin bang buat post tiktok
0,"Nama nya juga prank, ya bener pakai akun kecil lah, kalo pakai akun utama ya nama nya bukan Prank"
1,"Main di Pulau 777, nikmati kemenangan besar!"
0,Kenceng bgt suara kil nya ajir
1,"Sumpah, mekswin brusan di Gates, gacor parah"
1,Tiap kali liat orang nyebut 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 pasti komennya rame banget.
1,"Gak ada tandingannya, 🦋ALEXIS🦋1.7🦋 emang juara!"
0,"Paling benci sih kalo gua bantu temen terus bilang di hadapan umum karena kasian.itu sama dengan ga ngerhargai hargadiri temen sendiri,walaupun memang alasan nya karena kasian tapi gabperlu di umbar juga kali"
0,PAK AP XINN PAK AP
1,✧𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉✧ jadi bahan obrolan random di basecamp.
0,Pecahnya season 2 itu gara gara banyak clipers short dari season 1
0,Bang kak niken dijak konten lg plisss ❤❤❤❤ semoga di baca
0,VIDI PODHUB + Deddy Corbuzier  PODHUB show di Marapthon season 3
0,Om ded undang ko bravy sm mbak R dong pasti seru
1,BARU AJA WD 2JUTA DI 𝟐𝟓𝐊𝐁𝐄𝐓
0,bang musuh lu komputer ituu
0,Wahh kayanya seru nih marapthon season 3 bintang tamunya om Dedi sama Deni sum argo jadi satu nih...
0,"Gila sih semua kena, bolanya kemana-mana😅"
0,Egk sabar nih liat om ded di marapton😂
0,1:00:06 serius kah selama satu tahun? 😂😂
0,"Pecah siiih, undang ke podhub om ded"
1,Jackpot deras tiap detik ❤𝙍𝘼𝙅𝘼𝟲𝟮❤ 😁
1,"kalo p͓̽u͓̽l͓̽a͓̽u͓̽w͓̽i͓̽n͓̽ bikin film , laris sih ."
0,"Gokssss , bakal meledakk² inii 💥💥"
1,"Ajak temen nonton ini, trus lanjut cuan bareng di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭"
0,orang satu ini KALAU udah mode JUNGKOOK..kelar sih semuanya 😂😂
1,"𝗠𝗮𝗸𝗮𝘀𝗶𝗵 𝗯𝗮𝗻𝘆𝗮𝗸 𝙃𝘽𝘾𝙈𝘼𝙉𝙏𝙐𝙇,𝗿𝗲𝘇𝗲𝗸𝗶 𝗵𝗮𝗿𝗶 𝗶𝗻𝗶 𝗯𝗲𝗻𝗮𝗿-𝗯𝗲𝗻𝗮𝗿 𝗹𝘂𝗮𝗿 𝗯𝗶𝗮𝘀𝗮..."
0,Hadirr
0,01:00:00 dalem banget  ngehela nafas nye
0,mc di club sm mc kondangan beda bang radit....greget bngt gw!!!
0,Siapa nih yang nonton jam 11:25
0,kali ini lucu banget tooo 😹
0,Bang pas tanggal 28 gua ulang tahun
0,48:55 yuka ya allah guehh ngakak astaghfirullahhh😭😂
1,"Dengan dedikasi dan dukungan,🌍ℙℝ𝕆𝔹𝔼𝕋855🌍tidak ada yang tidak mungkin!💯"
0,Hlo bg assalamualaikum bg babann
1,"Lucu tapi ada maknanya, itu yang bikin videonya selalu ditunggu. Salut, bang! 😂 𝕂𝕌ℝ𝕀ℝ𝕊𝕃𝕆𝕋"
0,Suka banget circle mereka❤
0,Selama satu tahunan ye 1:00:03
0,Bang masukin king Jon ke bak
0,"GOKIL, DITUNGGU BANGET SIH INI OM DED 24 JAM DI MARAPTON"
0,Pas waktu dia ngomong impian aku langsung ngomong AMIIN KENCENG bisaa yuuk loyo bisa
1,1 d trending gatuh🎉 ★Mandalika77★
0,pas topi nya miring pecah bgt liat muka aloy🤣🤣😭😭
1,rame banget nih 𝘼𝙇𝙀𝙓𝙄𝙎17 tongkrongan . sih !
0,Waduh eitss
0,GG ngalahin trio pasep
0,Bang culik gangster depan hoodnya
1,"𝐀G𝘜𝘚TO𝘛𝘖 gua bru maen bentar, lngsg jepe"
0,"bagi"" takjil lagi bang"
1,"Keren parah,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄Pengen nonton ulang. Salut!💯"
1,"Gokil, gacir terus main di 𝐃𝐎𝐑𝐀𝟕𝟕 bikin auto ketagihan"
0,Yanto coba pake mobil ini buat ngerampok
0,faedah pembicaraan mereka apa ya...
1,"Berkah rezeki hari ini berkat 𝗧𝗶𝗺𝗼𝟰𝗗, puji syukur!"
0,Yg ada malah tambah dihujat😂
0,Ss 3 dbuat ada podhub dlm marapthon
0,nabrak epic wkwkw gimana bisa msok tournament
1,Teruslah jadi inspirasi buat banyak orang ya! 𝐓𝐈𝐌𝐎𝟒𝐃
1,"WAJIB COBA DI SINI BOS SUPER GACCOOORR YANG TERBARU,COBA PAKE SERVER THAILAND  SERVER LUAR YANG SAYA PAKE RTP NYA DI ATAS 98% TANPA HARUS BUY, PETIR x100 x250 x500 SUDAH PASTI KELUAR, GASSSS LANGSUNG, SEMOGA HOKINYA NULAR YA ABANG CARI GOOGLE M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳"
1,gw gw jp alexis17 sekebon ni manusia
0,"Jee, udah paling bagus itu di copotin semua border, lobby dll an biar streamer nya ga curiga dan bertanya"" gitu loh. baru pas di draft pick tunjukkin wr match gitu pasti mereka penasaran nebak nebak siapa ni orang.

dan jangan lupa udah pake akun besar aja biar hype nya kebawa ."
0,yang dibilang arap brp hari ges
1,"auto aman , skete​r​ se​r​ing nongol"
1,❤𝐌𝐀𝐗𝐖𝐈𝐍𝟖𝟖❤ gaming-mu bikin aku lupa makan.
0,"Lah ko malah pake akun kecil wkwk, yg dicari kan reaksi pas mabar sama lu, karna kalo masalah publik jago ya itu udh biasa udah banyak bgt"
0,Ketujuh bang
1,peminat terbanyak 𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥 di Indonesia
0,Cuma om ded sama jot yg bisa nge rosting Reza arap😂
1,"mantap banget , rejeki ngalir"
1,seru banget main 𝘿 𝑂 𝐑 𝐀 𝟽 7 ! gak berasa !
1,"06:00 ρüℓAυ777, tingkatkan peluangmu dan menangkan hadiah menarik"
0,Sakit bngt d kuping klo pas kill..😂😂😂
1,⭐𝘼𝙇𝙀𝙓𝙄𝙎17 tempat tergacor.
0,Seneng klo nge bahas soal kucing❤
0,Ada si Arap Orang Gaul ❤❤❤❤
1,"alexis'17 main dikit , saldo langsung byk"
0,"Ditunggu tgl main nya dah pokok,nunggu pake bgt🎉🎉🎉"
0,Om undang Amanda Manopo sama Kenny om
1,Komen nya selalu positif terus !!💙P R O B E T  8 5 5💙
1,"Langsung tarik semua kemenangan dari 𝘈𝘎𝙐𝙎T𝙊T𝐎, buat liburan!"
0,Lebih seru pakek akun Smurf je soalnya prank nya lebih nyata
0,Keren bg bikin konyes dengan suasana yg seger
1,Gue doain channel ini makin sukses 𝐓𝐈𝐌𝐎𝟒𝐃
0,Selamat mabokkk semua nyaaa🤣🤣🤣🤣 😂
0,wah seru nih  nunggu om ded
0,Ga ada tamu lain kah?
1,GA RU DA HO KI menang lebih mudah❤
0,Yuka om sendiri lucu di mantan dota proplayer
0,"Gelooooo, the OG of Marapthon  🤙🏻"
0,Akan ada akun kusus blunder marapton nihhhh
1,🏝️ Yuk gabung rame-rame ke Pulau777
0,9:27  ini part ngakak
0,Bahas NU vs trans 7 dong. Pasti view rame. Dalam jurang. Adrenalin 🔥🔥🔥
1,"berkah rezeki berkat 𝐀h𝑀𝘈𝐃𝐓о𝑇o , puji syukur !"
0,"maaf bang mau nanya , kenapa leher kamu kayak bengkak😢"
1,"Cuma di sini, Tempat paling aman dan asik? 🔥⚡ALEXIS17⚡?🔥"
0,Mari kita TRENDINGKAN guys ❤❤
1,"main pawpaw4d , hoki !"
0,Akun asli aja bang kan yg dicari sama viewers reaksi nya
0,Regret Kairi kah?
1,Huawei emang ga main main soal inovasi
1,CARI LAWAN UNTUK KING EVOS 👑 ░�░�░N░I░N░J░A░J░A░G░O░�░�░ | 🔥𝐍𝐈𝐍𝐉𝐀𝐉𝐀𝐆𝐎🔥
1,"wede aman , petir merah bikin mekswin"
1,"Alhamdulillah, ketemu,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱Hiburan yang nggak cuma seru, tapi juga bikin refleksi. Hadiahnya bikin semangat!💯"
0,Intinya season 3 bubar karena para founder bakalan berumah tangga kwkwk
1,"🀄ℙℝ𝕆𝔹𝔼𝕋855🀄kamu emang luar biasa! Dari visual sampai cerita, semuanya dikemas dengan sempurna. Gak cuma hiburan, tapi juga bikin hati terinspirasi!💯"
1,"kalo coding , 𝘼𝙇𝙀𝙓𝙄𝙎17 juaranya ."
1,"Konten energik, semangat abis ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 😎🎮"
1,̶P̶U̶L̶A̶U̶7̶7̶7̶. dunia kemenangan di ujung jari Anda
1,emang gak se-terpercaya alexis17 sih .
0,😂😂😂arap d sbelah om ded malah klihatan bocah bgt😂😂😂pecah ni episode 😂😂
0,Tim gercep
0,yanto coba bikin mobil culik orang terus dapet duit dari org itu
1,emang gak se-seru alexis17 deh .
0,BANG EVENT MARATON LAGI DONG
0,spaa ler dri manado
0,Sekilas mirib mrk tuch
0,24:30 terlalu mawas diri wkwkwk
1,"Kreatif banget oh inikah rasa Manis yang saya impi impikan ternyata ada di,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄"
1,🍭 *KYT4D* 🍭 mengingatkanku bahwa kerja keras adalah jalan menuju sukses
0,idoll dari duluu ❤
1,gak salah pilih deh pake 𝘼𝙇𝙀𝙓𝙄𝙎17 . banget .
0,Please podcast yb sm lula donggg
0,Ini debeessstttt🎉🎉🎉🎉
1,baru 25 menit udah Jp 40jeti diGar uda hoki🙈
0,Gua tungu tngu baru buat ngevlok jadehh bang andera
0,kasii paham bg
0,Hahahahahaha. . Bang radit pura2 bego atau oon beneran deh. Awal2 nanyain club sepolos itu anjjjj wkwkwk. Aku jg gak pernah ke club tp lu bener2 yeeeee nanya nya hahoh2 gue nontonnya. Beda umur ye beda tempat maen😂✌️
1,🆄🅻🆄777 fitur lengkap
1,Bagus banget 𝐀⁠⁠𝐄‌‌𝐑‌𝐎⁠𝟖⁠𝟖 dari awal sampai akhir.
0,Gercep lerr
0,Yuka sama Vidi kayanya bakal kaya Andre sama Sule 😂😂
0,Bang kapan kak niken di masukin ke bsk
0,"Kalo Yanto normal udah biasa, Yanto cebol juga biasa, tp kalo Yanto raksasa bikin rusuh baru luar binasa😂😂😂"
0,Bau bau bakal jadi cwo si Niken 😂
0,4:52 apa sih? Gk jelas bgt dahh
0,HAPPY BIRTHDAY MAASS YEEEBBB🎉
0,Feb pas puasa kan?? Gmn ngegym 😂
1,ᗩᗷGᗯIᑎ bikin ketagihan! 18:50
0,Magatts om .. rezeki .. sukses selalu
0,"anjir lama bgt si itu, mantap lah aaa clan"
1,"Estetik banget sih, beneran P U L A U W I N vibes."
0,Kairi ga ikut main?
0,gw bingung apa yg bang radit catet dari obrolan ini wkwkwkkw😂😂😂
1,"kadang scroll tiktok isinya 𝓟𝓤𝓛𝓐𝓤777 semua, ini lagi viral kenapa ya?"
0,Onic gak serius kalo ngerank
1,mandalika77 MAKASIH BNRN ASIK JP AJA
0,"gw pakar gerak bibir . ""satu tahunan"""
1,keberuntungan bikin semangat main alexis17
0,Bg lu gak live bg😢😁😭😭😭😭
0,Diari biru Maya matahari
1,"𝘗𝘜𝘓𝘈𝘜𝘞𝘐𝘕 tuh gak minta lo percaya, tapi lo bakal balik"
1,"λlexis17 , maen santai aja , tetep wedey jutaan"
0,klau  buat saya. menarik itu ketika pribumi bisa satu tongkrongan sama chineses.. susah cari tongkrongan begini mah.. jarang ada sukses trus abang ku
0,Tepe hanyalah remah remah😂
1,gacir parah di 𝐴𝑋𝐋77𝟳
1,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-SketchUp."
1,makasih betul admin sahabat sahabat saya udah membujuk pula buat bermain di mandalika77 gacir akut
0,Atau bang konten sama kak niken manjain kak niken yang lagi sedih
0,"gerry dgn kata ""oke"" yg tdk pernah tertinggal"
0,"1:00:00 - Bakal ada di thumbnail, di judul selama 1 tahunan hahahahaha"
0,Yuka nih asbun banget kayak gue😭🤣
1,ga ngerti dah 𝘼𝙇𝙀𝙓𝙄𝙎17 gokil .
0,"Mungkin suatu hari nanti catatan-catatan kecil setiap abang podcast, bisa di tuangkan menjadi sebuah buku :)"
0,Global rw itu mah lawannya
1,"berkah rezeki berkat 𝗦𝗚𝗜𝟴𝟴 , puji syukur !"
0,Ketemu bot itu lu je😂
0,Duhhh blm juga nih bang PASCOL
1,💎ＪＡＲＵＭ７７💎setiap hari auto JP
0,"""Karna ngantuk?"" BANG KALO NGANTUK NGAPAIN KE CLUB 😭😭😭😭"
0,"pokoknya panjangkan umur ku, umur penggemar mereka, perbanyak rezeki mereka semua, sehat sehat mereka semua, para meber marapthon,
pokoknya season 3 harus terlaksana"
1,Semoga rezeki dari 𝐃𝑂𝙍𝘈𝟩𝟩membawa berkah dan manfaat bagi sesama umat manusia!
0,Selalu bikin ngakak KING ALOY 🔥🔥
0,1:00:03 selama 700 jam
0,Mekanik museum memang gacor apalagi mode jongkok
1,Game apa inin 11 menit slesai😂
0,menang = jadi konten
1,"Gameplay super smooth, bikin kagum ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 🎮🔥"
1,Tutorialnya bikin pinter! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku langsung ngerti triknya!
0,"GARP, LUFFY, ZORO, SANJI, USOP lagi ngopi"
0,Arap kena Mulu sama om ded 😂 emang kek Abang sama Ade udah tau Daleman nya arap dari dulu 🤣🤣
1,gue rela ninggalin bisnis fokus alexis17 .
1,"Dibilang random, padahal rutin ke P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?"
1,"bro alexis17 ! ngadain giveaway nih , hadiahnya gadget terbaru"
0,"@cingabdel : kereb tu pake warna ""biru"" gitu combine coksu. cakeeeppp"
1,11:15 lihatlah gambaran besar BERKAH99 buat Keberhasilan adalah hasil dari keberanian untuk menghadapi risiko besar. cukup di awali dengan modal receh aja
0,Nyepelein tuh pake chou gold
0,Bang please bang gua mintak ap king  sama akun 😢😢😢😢 soalnya akun gua kena tindakan cheat kata bapak garena nickname  BSK||JAVIER
0,akhirnya ada topi yg lebih miring dari radit
1,Ga heran kalau jadi favorit banyak orang! 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵
1,"06:00 🅿️🆄🅻🅰️🆄777, pengalaman bermain yang berbeda"
1,Gak ngerti kenapa tiap liat konten kayak gini keinget P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟ 😭
1,"Semangat buat terus berkembang, kak 𝗧𝗶𝗺𝗼𝟰𝗗"
1,menyenangkan berkat𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 ! rezeki menghampiri !
1,"gua udah nyoba semua platform, tapi ALEXIS-17☯ tetep juaranya sih"
1,Ghacoorr nya kelewatan sumpah-Ga ru da Ho ki😡
0,Dapet pengalaman dah walaupun dengerin obrolan kaya gini manfaat
0,Itu bot je
1,"Lagi capek, terus nemu 𝑷𝑼𝑳𝑨𝑼𝑾𝑰𝑵, langsung seger lagi 😌"
0,menit 1:00:02 bang arap ngomong apa ya kira kira??
0,"Titipin aja Om timnya.
Lumayan buat latihan kalo nanti butuh acara serupa.

Kebetulan kan arap selesai tuh. NAH😅"
0,BANG JUN BUAT THE FORGE LAGI KANGEN GW😂😂
1,"gue sih ga nyesel gabung alexis17 , , nyesel tau"
0,"Ya ini seru, bahas marapthon daripada kemarin bahas bola, cuma di PHP in kita."
0,Hawa² season 3 dsponsori close the door niii
1,emang gak se-reliable alexis17 sih .
0,Ga sempet siapin makan sehat ?
1,"Di tengah topik nostalgia sama Aloy, saldo ODDIGO malah naik"
1,"❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴, terima kasih buat pengalaman seru! Ceritanya bikin mikir, visualnya keren, dan hadiahnya top! 💎"
0,"Selama saya menonton kehidupan orang, hidup jadi gak maju maju, miskin dan otak pun kecuci jadi yang kaya mereka. goblok nya gue nonton ini."
0,Seharusnya xpresi jo ditaruh dipojok bawah kanan bro.. biar konten lebih seru
1,🌟 Happy vibes only di Pulau777
1,"Sangat keren! Meraih kemenangan besar di ＭΛＮDALIKΛ𝟟𝟟,langsung berlibur ke luar negeri!"
0,Shanghai merapat 😂ada arab🎉
0,"nah gini...seharusnya lebih banyak podcas yb yg narik jot,yuka,garry.soalnya marapthon kan lahir dr mreka😊"
1,"[̲̅P][̲̅U][̲̅L][̲̅A][̲̅U][̲̅7][̲̅7][̲̅7], menangkan bonus besar hanya di sini"
0,Marapthon season 3 satu tahun guys 1:00:00
0,D&D mana nih bang...
1,GAK ADA YG bisa ngalahin chanel-chanel dari🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎 komentar pasti slalu ada !!
1,Coba 𝘾𝘼𝙍𝙄 𝘼𝙅𝘼 𝘿𝙄 𝙂𝙊𝙊𝙂𝙇𝙀 ✨BIANGTOTO✨
0,"30:08 
Tatapan nya kaya beneran marah 😂 Celetukan nya beneran kah ini 🤣"
0,Viewernya juara wkwk
0,Sumpah mood bgt nonton kalian😂😂🎉🎉
0,Gila King.. dari awal udah dar der dorrrr
0,"Personal branding bisa dijual dan laku keras, mister laoy 🔥🔥😂"
0,Yanto request kayak gini tapi mentalin orang bukan cuma kendaraan
0,"Wahhh, cant’t wait “a day with deddy”"
0,1:00:00 ada yg bisa tebak?
1,"kerjaan numpuk bikin mager , butuh semangat alexis17 ."
1,Gue rasa 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 ini semacam konspirasi halus 😭
1,Kamu luar biasa! 🍁 𝐓𝐈𝐌𝐎𝟒𝐃 🍁 selalu mendukung langkah suksesmu.
0,Masukin kak Niken ke guild BSK bang baban
1,"gak gagal , 𝐒𝐆𝐈𝟖𝟖"
1,pulauwinlisensi web terbaik
0,Marapthon 3 bakal keren tapi tidak ada saya😂
0,Ini cocok nya di podhub seh
1,"Lagi ngopi di warung, orang sebelah ngobrolin P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟."
1,"🦋ALEXIS🦋1.7🦋 itu sus, mencurigakan saking perfectnya!"
1,gak ngalahin keseruan main alexis17 .
1,𝐒𝐆𝐈𝟖𝟖 keren banget
1,𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 mdal udah gaciirr abis
